Review ID,Reviewer Name,Rating,Review Date,Review Content
156,JR,1 ⭐,Mar 18 2025,"I received no updates or any notification of progress via email or the website tracker and actually had to call to see the status of my claim. I was then told that my conflict was not covered by the insurance, even though I provided the documentation that was requested. This insurance was an absolute waste of money, and was a completely pointless purchase."
157,GJ,5 ⭐,Mar 18 2025,Claim was easy and fast. Staff very helpful.
158,JL,5 ⭐,Mar 18 2025,Easy to file claim. They kept me updated in a timely manner.
159,EO,1 ⭐,Mar 18 2025,My flight was delayed by 12 hours but I was unable to receive any reimbursement.
160,SB,1 ⭐,Mar 18 2025,There was no compassion for being handicapped and not being able to park in the lot because of no spaces and too far to walk.  We were not able to use the parking originally purchased and had to pay even more money than already purchased.
161,RA,5 ⭐,Mar 18 2025,Fast and easy to use.  Reasonable price.
162,MA,5 ⭐,Mar 18 2025,We have used this company before and highly recommend it as they are very responsive to our needs and provide great customer experience.
163,CS,1 ⭐,Mar 18 2025,You have NEVER responded to my request for a refund.  It’s been over 2 weeks since I’ve requested reimbursement.  When I filed the claim I was told that generally your company on covers disaster situations.I promise that I will NEVER purchase your worthless insurance again.
164,CI,5 ⭐,Mar 18 2025,The process was easily handled over the phone. I received my check very quickly.Thank you!
165,MS,5 ⭐,Mar 18 2025,They managed to help me  with my claim bery easy.
166,JV,5 ⭐,Mar 18 2025,I did not have need for the insurance.
167,GU,5 ⭐,Mar 18 2025,"Quick, efficient and easy to file a claim and track it. Quality peace of mind insurance."
168,DE,1 ⭐,Mar 18 2025,Your templates are too locked down. You need more flexibility to communicate with your customers. Not everything fits in your templates. It’s quite frustrating and time consuming.
169,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
170,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
171,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
172,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
173,H.,1 ⭐,Mar 18 2025,"Allianz neither helped me when my flight was delayed causing me to miss my connection and arriving to my destination 12 hours late, nor when my suitcase was destroyed. There was always an excuse as to why Allianz couldn’t or wouldn’t help. I found the insurance misleading and overall useless."
174,DC,5 ⭐,Mar 18 2025,Provided their required documentation and got our money back. Fairly easy process. Will always take out travel insurance.
175,RS,5 ⭐,Mar 18 2025,"Extremely fast processing, quick check arrival."
176,BO,5 ⭐,Mar 18 2025,Smooth & easy to obtain the policy of travel insurance.
177,MB,1 ⭐,Mar 18 2025,"First of all I have not received my refund. Second if families pay for the insurance and cancel at least 2 weeks prior to the event that they have insurance for a refund should be issued no matter what the situation is. To make it only for reasons that you describe isnt fair to the families. Emergencies come up and there isnt anything that can be done so if 15 days notice is given than a refund should be given no matter what. Its a shame that the company makes you jump through hoops just to deny your claim. To update my claim Allianz Travel Insurance Company is the worse type of insurance to get to protect your purchase. I was unable to attend a Soccer Camp due to a family emergency that left my family unable to get me to the camp. They denied my claim to get a refund. They kept my parents money even though I was unable to attend. The worse experience! Dont buy the insurance, not worth it they will find every excuse to deny the claim."
178,TF,5 ⭐,Mar 18 2025,I didn't have to pay enormous upfront cost for insurance just to travel.
179,HA,1 ⭐,Mar 18 2025,"You didn’t review my claim and denied it based on an insignificant, irrelevant and random sentence in a multiple page claim."
180,KT,1 ⭐,Mar 18 2025,"Pointless to buy if something comes up other than medical problems that need a not from a doctor even if its not for your own illness, terrible service and waste of money"
181,CT,5 ⭐,Mar 18 2025,Just knowing what I could expect if anything did happen while I was on my trip let me enjoy myself much more while I was away.
182,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in the CA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
183,GA,4 ⭐,Mar 18 2025,Responsive customer service when I had initial questions.Easy to purchase on line.
184,RM,5 ⭐,Mar 18 2025,Easy to aquire a policy and pay online. Great coverage for the price.
185,RK,5 ⭐,Mar 17 2025,Allianz is so easy to work with and they help with any missing documents. They really work hard to make the claim process as easy as possible. I doubt that I will ever use any other travel protection company again!!!!!
186,KC,1 ⭐,Mar 17 2025,"We purchased insurance for a soccer ID clinic and had to cancel due to a club soccer conflict, which was not deemed covered. Thankfully the school was great and refunded our costs however this was more hassle than it was worth."
